id,id,text,product,sentiment,is_google,is_apple,has_sentiment,pos_sentiment
7445,7445.0,"Nice... Apple made a lots of sells, I am sure! - RT @mention Apple Popup Store at SXSW {link}",Apple,positive,0.0,1.0,1.0,1.0
7446,7446.0,"{link}  Apple opens up a Temp store SXSW just because both the events start on the same day, good work Apple !",Apple,positive,0.0,1.0,1.0,1.0
7447,7447.0,Add the Apple Pop-up Shop to your SXSW @mention To-Do list -&gt; {link},Apple,positive,0.0,1.0,1.0,1.0
7448,7448.0,Why the Apple pop-up shop at SxSW sucks: {link},Apple,negative,0.0,1.0,1.0,0.0
7451,7451.0,pop up apple store at sxsw = pure genius.  international crowd will stock up before they go home..,Apple,positive,0.0,1.0,1.0,1.0
7453,7453.0,Ughhh...Apple Store Austin at the Domain rain out of 3G iPads in first 25 minutes right before I got in iPad2 SXSW,Apple,negative,0.0,1.0,1.0,0.0
7455,7455.0,I think apple us winning sxsw. Just a sea of silver white and glass,Apple,positive,0.0,1.0,1.0,1.0
7456,7456.0,"Cunning Apple, keeping the iPad2 popup store open late next to sxsw parties for impulsive late night purchases. No regrets here...",Apple,positive,0.0,1.0,1.0,1.0
7457,7457.0,I &lt;3 Apple! RT @mention Apple opened a pop-up store in Austin so nerds in town for SXSW can get new iPads {link},iPad,positive,0.0,1.0,1.0,1.0
7459,7459.0,iOS app approval disrupts the continuous dev flow.  Android has been the preferred platform to fine tune and experiment sxsw groupchatapps,Android,positive,1.0,0.0,1.0,1.0
7460,7460.0,All LBS apps on my iPhone think I am in Orlando :)) ! I guess I have 2 check in at Disney vs SXSW :)),iPad or iPhone App,negative,0.0,1.0,1.0,0.0
7461,7461.0,Android apps to survive SXSW 2011: {link} (by @mention sxsw,Android App,positive,1.0,0.0,1.0,1.0
7462,7462.0,I'm so happy this exist! Going to try and do the whole sxsw trip w/o a laptop. iPhone &amp; iPad only.  {link},iPhone,positive,0.0,1.0,1.0,1.0
7463,7463.0,Updated NPR Music iPhone app has song info for All Songs 24/7 &amp; live video streaming just in time for SXSW {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7465,7465.0,Attended preso on living simply 100tc at sxswi sxsw and felt a bit guilty taking notes on a new iPad,iPad,negative,0.0,1.0,1.0,0.0
7466,7466.0,@mention Prob going to hit the temp Apple Store they are setting up near SxSW...nice of Apple to do that: {link},Apple,positive,0.0,1.0,1.0,1.0
7471,7471.0,sxsw sxprotect  {link} is the Google Doc to get all the relevant links from this panel,Other Google product or service,positive,1.0,0.0,1.0,1.0
7478,7478.0,"google maps 5.0 - guys, this will be huge!!!! google and marissa mayer sxsw",Other Google product or service,positive,1.0,0.0,1.0,1.0
7479,7479.0,"Google Maps 5.2 demo Renders very quickly, 3D buildings and landscapes included in the basic maps. MarissaGoogle sxsw",Other Google product or service,positive,1.0,0.0,1.0,1.0
7480,7480.0,"Google Maps are so useful, how can it get any better? sxsw",Other Google product or service,positive,1.0,0.0,1.0,1.0
7483,7483.0,Google maps for mobile 5.2 looks awesome.sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
7485,7485.0,Google maps has 150 million users. 40 percent of Google Maps users are mobile sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
7486,7486.0,"Google Maps mobile is going 3D in the next release, looks awesome.  sxsw",Other Google product or service,positive,1.0,0.0,1.0,1.0
7488,7488.0,Google maps mobile route options saves users 2 yrs of time. Every day. SXSW,Other Google product or service,positive,1.0,0.0,1.0,1.0
7489,7489.0,Google maps navigation + street view and 3d buildings is awesome MarissaGoogle sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
7491,7491.0,Google maps route around traffic is saving users 2 years of time every day @mention sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
7492,7492.0,Google Maps Street View car sighting!!! SXSW   {link},Other Google product or service,positive,1.0,0.0,1.0,1.0
7493,7493.0,Google Maps Street View car sighting!!! SXSW  {link},Other Google product or service,positive,1.0,0.0,1.0,1.0
7496,7496.0,sxsw peeps who want an iPad2: {link}  Brilliant.  Real?,iPad,positive,0.0,1.0,1.0,1.0
7498,7498.0,Google maps/traffic view has saved people 2-years of time. sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
7503,7503.0,@mention putting a gun to @mention head. Give me your iPhone! SXSW {link},iPhone,positive,0.0,1.0,1.0,1.0
7504,7504.0,"@mention Putting an pop up apple store at sxsw is so smart, talk about understanding your demo's needs!",Apple,positive,0.0,1.0,1.0,1.0
7507,7507.0,Apple is quarter of the music industry and 70% of all digital sales touchingstories tbwasxsw sxsw,Apple,positive,0.0,1.0,1.0,1.0
7508,7508.0,"Come by Aquent Booth 1413 at SXSW to learn about internetonlinewebsite.com, meet us &amp; enter to win an iPad 2!",iPad,positive,0.0,1.0,1.0,1.0
7512,7512.0,Ipad 2 acquired thanks to @mention perserverance. 1 vote for husband of the year. Check sxsw,iPad,positive,0.0,1.0,1.0,1.0
7513,7513.0,Playing &quot;People Are People&quot; at the Google SXSW party!!! Depeche Mode FTW!!!,Google,positive,1.0,0.0,1.0,1.0
7516,7516.0,Apple...&quot;the classiest fascist company in America&quot; Kara Swisher sxsw,Apple,negative,0.0,1.0,1.0,0.0
7519,7519.0,"Get it for sxsw , folks. It's prettycool chevysxsw RT @mention Update for iPhone Retrollect users is available. Now with more awesome!",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7524,7524.0,Questioner at sxsw just said &quot;Thanks and I'm a big fan&quot; to Google's @mention which caused her to giggle and audience to laugh.,Google,positive,1.0,0.0,1.0,1.0
7526,7526.0,I've never been surrounded by so many iPhone users! I keep think it's my phone that's ringing! sxsw,iPhone,positive,0.0,1.0,1.0,1.0
7527,7527.0,[SoftLayer Blog] SoftLayer SxSW Server Challenge - Video - {link} äÁ Have you tried it yet? An iPad 2 could be yours!,iPad,positive,0.0,1.0,1.0,1.0
7528,7528.0,"Is twitter broken? Or is it my iPad. Can't follow the SXSW hash right now. Wow, that might be my nerdiest tweet yet. tmsxsw SXSW.",iPad,negative,0.0,1.0,1.0,0.0
7532,7532.0,"Okay, fair enough lining up for new tech, but not at the cost of sxsw... It is so much better than a new iPad... {link}",iPad,negative,0.0,1.0,1.0,0.0
7537,7537.0,"I'll never forget this March 2011 weekend: Japan earthquake, iPad 2 and my first South by Southwest SxSW. Memolane that y'all!",iPad,positive,0.0,1.0,1.0,1.0
7538,7538.0,Hipster or hobo? Only way to tell is the iPhone. sxsw,iPhone,positive,0.0,1.0,1.0,1.0
7539,7539.0,It's clear I will never be cool at SXSW because I am without an iPad. And I'm generally not cool. Doubly handicapped,iPad,positive,0.0,1.0,1.0,1.0
7540,7540.0,"Headed for iPad Design Headaches (2 Tablets, Call in the Morning) SXSW {link}",iPad,negative,0.0,1.0,1.0,0.0
7541,7541.0,Design for iPad is like a design 101 class. Will someone give a talk and assume that we didn't all ditch our previous experience sxsw,Other Apple product or service,negative,0.0,1.0,1.0,0.0
7548,7548.0,sxsw csr reporting: Janecek: Microsoft gives $ to charity. Apple gives nothing. Everyone in room has iPhone. What drives that decision?,Apple,negative,0.0,1.0,1.0,0.0
7550,7550.0,Thanks for the free drinks Google!  sxsw (@mention Speakeasy w/ 47 others) {link},Google,positive,1.0,0.0,1.0,1.0
7551,7551.0,Days later there's still a line out the door at the SXSW apple store for the iPad2.  {link},iPad,positive,0.0,1.0,1.0,1.0
7552,7552.0,I can hear those ipad 2 nutters ipading away even now. Such is life in the techno hipster Mecca. SXSW,iPad,negative,0.0,1.0,1.0,0.0
7553,7553.0,Seated for Turkey Bowl; Armadillo &amp; Kill List Sxxpress passes acquired; now if I could only buy an iPad. SXSW,iPad,positive,0.0,1.0,1.0,1.0
7554,7554.0,wow! major win for you! ÛÏ@mention traded the Xoom I won at the JS party for the iPad 2 @mention won sxsw winwin winning tigerbloodÛ,iPad,positive,0.0,1.0,1.0,1.0
7555,7555.0,"&quot;O frabjous day ! Callooh ! Callay !Û_[Baaah!?]&quot;ÛÓLewis
 Carroll ÷È crowd swarms for iPad 2 launch {link} via @mention SXSW",iPad,positive,0.0,1.0,1.0,1.0
7563,7563.0,"Congrats Radical Media, Google, Arcade Fire for sxsw best in show: Wilderness Downtown!",Google,positive,1.0,0.0,1.0,1.0
7566,7566.0,How frustrating is it that Zeldman autocorrects to Zelda on the iPhone? jzsxsw sxsw,iPhone,negative,0.0,1.0,1.0,0.0
7572,7572.0,Google Circles at sxsw whoooooo {link},Google,positive,1.0,0.0,1.0,1.0
7575,7575.0,Google Circles is (not) a real thing and will (not) be launched today at sxsw {link},Other Google product or service,negative,1.0,0.0,1.0,0.0
7589,7589.0,"Google Circles, if as described another good move as a product but too late?{link} sxsw (via @mention",Other Google product or service,positive,1.0,0.0,1.0,1.0
7591,7591.0,Google Circles?  sxsw orly?,Other Google product or service,positive,1.0,0.0,1.0,1.0
7601,7601.0,"Dear Lanyrd -- you're site is awesome to use for sxsw, but i wish you had an iphone app!",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7604,7604.0,apple store sxsw line is moving at the front. these fruit basket imacs better be worth it!,Apple,positive,0.0,1.0,1.0,1.0
7605,7605.0,Foursquare + Gowalla updating to V3.0; just in time for SXSW.  Gowalla def stepped it up w/ their new Android UI.,Android App,positive,1.0,0.0,1.0,1.0
7614,7614.0,"Apple store coming 2 Austin for SXSW.   RT: &quot;@mention Before It Even Begins, Apple Wins SXSW {link} on @mention",Apple,positive,0.0,1.0,1.0,1.0
7620,7620.0,ÛÏFoursquare for bands&quot; just in time for SXSW {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7622,7622.0,Temperature going up :) RT @mention @mention  @mention &amp;  @mention having fun at google [pic] SXSW {link},Google,positive,1.0,0.0,1.0,1.0
7624,7624.0,Apple Store has had a line down the block all week long at sxsw amazing,Apple,positive,0.0,1.0,1.0,1.0
7628,7628.0,Apple Store is buzzing: {link} - RT @mention Speaking of sxsw: how about that apple store on 6th and congress? Would...,Apple,positive,0.0,1.0,1.0,1.0
7629,7629.0,&quot;There is no other explanation for Apple's continued survival than the existence of God&quot; GuyKawasaki sxsw,Apple,negative,0.0,1.0,1.0,0.0
7631,7631.0,"Apple store peeps come running, high-fiving all in line. Open any sec? Enuf for all us chumps? SXSW ipad2 {link}",Apple,positive,0.0,1.0,1.0,1.0
7633,7633.0,papasangre producers new audio experience iPhone awesomeness nightjar looks (or rather sounds) amazing. sxsw,iPhone,positive,0.0,1.0,1.0,1.0
7637,7637.0,"Papa Sangre, an immersive audio game for IPhone, is free today. Highly recommended. PapaSangre SxSW",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7638,7638.0,"@mention re:new features of google maps,ex:ability to see inside amazing museums and be able to zoom to the brushstroke SXSW LoveHer",Other Google product or service,positive,1.0,0.0,1.0,1.0
7639,7639.0,"I was there. It was nuts. RT @mention iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. austin apple sxsw winning",iPad,positive,0.0,1.0,1.0,1.0
7641,7641.0,&quot;There's a reason why Google isn't in social -- they are too technical.&quot; sxsw comments,Google,negative,1.0,0.0,1.0,0.0
7645,7645.0,people already lining up on the sxsw apple store at 6th and Congress. Festival promises to be much more attracting than that!,Apple,positive,0.0,1.0,1.0,1.0
7646,7646.0,sxflip breaking(?) iPhone version of Flipboard is ther next product sxsw yay!,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7647,7647.0,@mention really disappointed with the iPad app - lots of error messages have to switch to tweet deck for the rest of sxsw,iPad or iPhone App,negative,0.0,1.0,1.0,0.0
7653,7653.0,Pick Up Great Unlockable Deals by Checking Into Places on Google Latitude [Apps] {link} GoogleBlog SXSW VIP,Other Google product or service,positive,1.0,0.0,1.0,1.0
7657,7657.0,"just ordered my ipad 2 and am excited to be at SXSW, but it all seems silly with what's happening in japan right now.",iPad,positive,0.0,1.0,1.0,1.0
7659,7659.0,Score a free imo tshirt outside the SXSW Apple store today at 2:15 PM &amp; check out imo's app for the iPad 2  {link} sxsw ipad2,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7663,7663.0,Farmers prefer Balckberries over iPhones and Andriod devices. More durable? Anti-Apple feelings?  mobilefarm sxsw,iPhone,negative,0.0,1.0,1.0,0.0
7664,7664.0,iPad therefore I am.  What is the line like at the Apple Store near SXSW in Austin?  send pics!,iPad,positive,0.0,1.0,1.0,1.0
7667,7667.0,Horrible repressed memories of the Apple spinning beach ball coming back at the progressbar talk. sxsw,Apple,negative,0.0,1.0,1.0,0.0
7671,7671.0,@mention Respectfully disagree about the iphone. Battery life is a problem and it isn't as ubiquitous as it seems. project314 sxsw,iPhone,negative,0.0,1.0,1.0,0.0
7674,7674.0,Very interesting. RT @mention Apple to Open Pop-Up Shop at SXSW {link} sxsw sxswi popupshop apple,Apple,positive,0.0,1.0,1.0,1.0
7675,7675.0,"adaptive retail -- apple to open pop-up shop at sxsw. skillfully done, cupertino: {link}",Apple,positive,0.0,1.0,1.0,1.0
7677,7677.0,"sxsw   Tried 2 days with iPAD, w/o MacBook Pro.  the experiment is over. I heart a real keyboard.",iPad,negative,0.0,1.0,1.0,0.0
7684,7684.0,Google Crisis Response has a site up w/ good info on Japanese earthquake/tsunami: {link} SXSW SXSWi,Google,positive,1.0,0.0,1.0,1.0
7687,7687.0,During Marissa Mayer's presentation at SXSW they did  a demo of Google maps version 5.2 on mobile and it was pretty impressive.,Other Google product or service,positive,1.0,0.0,1.0,1.0
7689,7689.0,Even security guards in Austin enjoy iPad time. SXSW (cc @mention {link},iPad,positive,0.0,1.0,1.0,1.0
7694,7694.0,Social marketing experts at SXSW: Everyone has to face facts &amp; admit that Apple again showed everyone how marketing is done. CNET,Apple,positive,0.0,1.0,1.0,1.0
7696,7696.0,Thanks girl! RT @mention Congrats to @mention on winning the last @mention iPad case for her boyfriend aw :) SXSW cbatsxsw,Other Apple product or service,positive,0.0,1.0,1.0,1.0
7698,7698.0,"On the Early nerdbird to SXSW - get @mention iPhone app. Share photos of airport people. Like people of Wal-Mart, but at airports!",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7708,7708.0,iPad 2 turned into giant camera looks plain stupid sxsw,iPad,negative,0.0,1.0,1.0,0.0
7709,7709.0,Cool Internet art: Google will eat itself. Google ads revenue used  to buy google stock. sxsw,Google,positive,1.0,0.0,1.0,1.0
7711,7711.0,Great Intro to saveustechies sxsw: VIDEO: the Surui Carbon Project from Google Earth Engine {link},Other Google product or service,positive,1.0,0.0,1.0,1.0
7714,7714.0,sxsw Android users: we're proud of you.,Android,positive,1.0,0.0,1.0,1.0
7716,7716.0,Hot Pot from Google for mobile maps is a 'very' interesting new app. sxsw sxswi,Other Google product or service,positive,1.0,0.0,1.0,1.0
7717,7717.0,Learned from sponsored sxsw software: 1) Austin = nice walking city; 2) Mapquest = piece of shit mapping software. (go Google Maps!) fb,Other Google product or service,positive,1.0,0.0,1.0,1.0
7719,7719.0,SXSW impromptu Apple store line is about 2 blocks long!  {link},Apple,positive,0.0,1.0,1.0,1.0
7723,7723.0,driving around austin on google street view scoping out locations. from my desk. sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
7725,7725.0,Playing around with the @mention iPhone app.  It's awesome.  Will be using it a lot at SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7726,7726.0,Why is GroupMe not available in Canada for iPhone users? SXSW - Would love to check it out.,iPad or iPhone App,negative,0.0,1.0,1.0,0.0
7727,7727.0,@mention Route around traffic is saving Google Maps users 2 years everyday sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
7728,7728.0,Google's route around traffic function saves users 2 years EVERY DAY. Good for future? ÛÓ Marissa Mayer at sxsw,Google,positive,1.0,0.0,1.0,1.0
7730,7730.0,Android growing super fast. At Lustre Pearl - Team Android party for @mention @mention @mention just walked in. androidsxsw sxsw,Android,positive,1.0,0.0,1.0,1.0
7731,7731.0,Happily drowning in a sea of apple macs and monster energy drink SXSW,Other Apple product or service,positive,0.0,1.0,1.0,1.0
7732,7732.0,Got my morphie iphone case in time for SXSW! Good news =  &gt;power  + &lt;anxiety. Bad news = barely fits in my hand.,Other Apple product or service,positive,0.0,1.0,1.0,1.0
7737,7737.0,SXSW goers want to sell your iPad so you can buy a new one? Give me a shout. iPad,iPad,positive,0.0,1.0,1.0,1.0
7739,7739.0,iPhone version of flipboard hopefully out this summer sxflip sxsw,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
